X,Y,class_id,class_name,Blue,Green,Red,RedEdge,NIR,nDSM_m,Thermal_C
458942.6662,4334143.9395,6,Bare Soil,0.141664,0.214418,0.304765,0.354182,0.418630,0.3533,50.6427
458953.8588,4334144.2579,6,Bare Soil,0.138570,0.218022,0.311232,0.346705,0.413424,-0.0193,37.2736
458954.4381,4334144.3771,6,Bare Soil,0.140990,0.212971,0.353638,0.377917,0.435378,-0.0465,36.1513
458939.2544,4334146.0772,6,Bare Soil,0.069617,0.111301,0.103299,0.189024,0.382216,0.0347,37.5542
458942.8120,4334143.0743,6,Bare Soil,0.137824,0.212819,0.288447,0.371860,0.454792,-0.0198,39.8969
458941.2722,4334147.2683,6,Bare Soil,0.075550,0.113610,0.162322,0.190241,0.244686,0.0728,34.8466
458943.8461,4334143.8487,6,Bare Soil,0.109671,0.167897,0.263424,0.324391,0.452785,-0.0614,42.9691
458935.9908,4334148.9112,6,Bare Soil,0.125758,0.188302,0.274667,0.350270,0.414960,0.0512,36.0812
458929.1484,4334145.2061,6,Bare Soil,0.116332,0.183455,0.235017,0.327984,0.427663,0.0721,37.0632
458942.7569,4334147.8886,6,Bare Soil,0.064613,0.084804,0.102616,0.134686,0.159752,-0.0366,32.7284
458939.8108,4334141.9093,6,Bare Soil,0.144794,0.214697,0.299362,0.354472,0.426000,-0.0518,42.5623
458925.3600,4334147.4682,6,Bare Soil,0.090054,0.132137,0.157929,0.182069,0.226777,0.0181,34.3276
458927.5805,4334143.4818,6,Bare Soil,0.078516,0.116224,0.136208,0.176099,0.255287,0.0113,36.3617
458939.8579,4334149.2646,6,Bare Soil,0.144830,0.210738,0.304247,0.330563,0.368228,-0.0983,41.1314
458928.6115,4334145.0093,6,Bare Soil,0.090418,0.144421,0.181260,0.221453,0.335202,-0.0118,37.0211
458925.8791,4334148.9849,6,Bare Soil,0.168233,0.278197,0.393287,0.459902,0.560740,-0.0152,41.0893
458943.8825,4334145.9917,6,Bare Soil,0.130508,0.161375,0.212014,0.226437,0.267926,0.0695,36.7124
458921.7695,4334144.0461,6,Bare Soil,0.100991,0.166781,0.242167,0.288049,0.396142,-0.0336,36.8527
458920.3064,4334146.1241,6,Bare Soil,0.113456,0.188658,0.256111,0.338040,0.434563,-0.1095,42.9411
458921.5444,4334145.0009,6,Bare Soil,0.118534,0.176628,0.221237,0.263068,0.319677,-0.0416,42.9972
458920.2597,4334146.8545,6,Bare Soil,0.085613,0.147517,0.130832,0.287383,0.499204,0.2191,34.6082
458922.8563,4334145.0409,6,Bare Soil,0.056005,0.072622,0.081550,0.097417,0.126663,-0.0679,32.4478
458922.7428,4334148.9072,6,Bare Soil,0.108907,0.177364,0.220418,0.280891,0.370455,0.0149,40.0512
458914.4809,4334153.7660,6,Bare Soil,0.140044,0.218580,0.331507,0.377251,0.461191,0.0189,36.3898
458915.6534,4334152.6035,6,Bare Soil,0.071455,0.112138,0.113013,0.223597,0.311114,0.1586,30.1471
458908.8618,4334149.7765,6,Bare Soil,0.098680,0.153202,0.217881,0.250491,0.351103,0.0884,36.4038
458913.0536,4334145.4193,6,Bare Soil,0.157459,0.257487,0.376369,0.407767,0.507452,-0.0569,42.0432
458920.4292,4334150.5694,6,Bare Soil,0.144885,0.242640,0.363243,0.400464,0.495315,-0.0272,40.3598
458920.7993,4334153.0994,6,Bare Soil,0.176531,0.283679,0.431763,0.481580,0.571811,-0.0234,44.8209
458935.2297,4334177.7574,6,Bare Soil,0.108470,0.151832,0.234090,0.246347,0.278684,-0.0600,39.6725
458956.9512,4334178.6450,6,Bare Soil,0.202536,0.304490,0.418774,0.454744,0.522789,-0.0366,45.6346
458940.3701,4334177.0891,6,Bare Soil,0.094312,0.148609,0.178177,0.236059,0.322405,-0.0188,42.2256
458939.8021,4334177.5364,6,Bare Soil,0.100663,0.143304,0.170782,0.228205,0.293708,0.0596,35.6323
458943.0117,4334177.9158,6,Bare Soil,0.090381,0.133000,0.170645,0.208267,0.269087,0.0747,35.6042
458914.3027,4334179.4105,6,Bare Soil,0.087051,0.118509,0.151980,0.168941,0.239009,-0.0154,38.0171
458913.2500,4334179.2403,6,Bare Soil,0.096823,0.129726,0.171600,0.206267,0.277241,0.0232,35.1693
458883.6971,4334214.0909,7,Shadow-Noise,0.059790,0.068511,0.095276,0.095708,0.110542,-0.0979,40.1775
458884.9439,4334213.9888,7,Shadow-Noise,0.049162,0.059044,0.067060,0.077334,0.090940,0.0166,33.0931
458884.2812,4334214.4270,7,Shadow-Noise,0.059681,0.069348,0.089027,0.093650,0.105430,-0.0483,32.1392
458889.4584,4334213.0150,7,Shadow-Noise,0.063594,0.081987,0.091483,0.120399,0.159219,-0.0357,34.2715
458889.0039,4334212.1764,7,Shadow-Noise,0.053767,0.065668,0.075902,0.086782,0.107092,-0.1227,37.3157
458889.1335,4334211.2885,7,Shadow-Noise,0.049872,0.061836,0.073800,0.079942,0.098561,0.2342,38.6063
458886.2905,4334211.1677,7,Shadow-Noise,0.039445,0.047776,0.058355,0.067191,0.078520,0.5358,34.0891
458885.9948,4334211.6322,7,Shadow-Noise,0.052693,0.066607,0.081359,0.092491,0.112111,-0.0700,34.2575
458869.4299,4334198.6800,7,Shadow-Noise,0.052784,0.070516,0.085834,0.090056,0.117192,1.9107,31.8165
458867.1993,4334200.4625,7,Shadow-Noise,0.065741,0.084931,0.093175,0.096113,0.111013,0.0073,28.8004
458867.1316,4334199.3584,7,Shadow-Noise,0.077988,0.091936,0.100024,0.099069,0.114557,0.2422,29.4457
458869.0970,4334197.3453,7,Shadow-Noise,0.061901,0.077774,0.093311,0.092752,0.106779,-0.1068,33.3035
458868.4344,4334202.7474,7,Shadow-Noise,0.078097,0.103002,0.102398,0.113299,0.134630,0.0056,30.6381
458868.6811,4334198.6667,7,Shadow-Noise,0.056387,0.076175,0.089928,0.087477,0.101760,-0.0304,31.1993
458869.1712,4334197.4917,7,Shadow-Noise,0.064594,0.083485,0.091510,0.088752,0.105336,-0.1207,31.3957
458868.2556,4334202.6481,7,Shadow-Noise,0.059990,0.078663,0.091428,0.096838,0.111421,0.0060,31.4237
458866.8691,4334199.7382,7,Shadow-Noise,0.077333,0.091175,0.100406,0.102199,0.120987,1.0734,29.4036
458868.2499,4334201.9782,7,Shadow-Noise,0.055332,0.073866,0.086953,0.088086,0.102043,-0.0097,29.0108
458867.6479,4334201.1392,7,Shadow-Noise,0.066815,0.081962,0.090310,0.093621,0.106779,-0.0008,28.7303
458869.5532,4334202.9663,7,Shadow-Noise,0.065377,0.130818,0.100979,0.265619,0.552867,2.2246,30.8486
458868.2097,4334200.8358,7,Shadow-Noise,0.060645,0.076404,0.085616,0.088202,0.101353,-0.1762,29.0249
458868.6711,4334197.7492,7,Shadow-Noise,0.059881,0.079805,0.087690,0.087535,0.104050,-0.0159,31.3395
458857.7604,4334220.4340,7,Shadow-Noise,0.053621,0.070084,0.074292,0.077073,0.085138,-0.0086,28.0709
458855.5168,4334220.3273,7,Shadow-Noise,0.133347,0.173658,0.226012,0.251708,0.303211,-0.1038,29.6702
458864.7358,4334225.5367,7,Shadow-Noise,0.058844,0.077749,0.085098,0.094345,0.117725,0.0676,28.6461
458859.4419,4334219.4124,7,Shadow-Noise,0.056569,0.072267,0.076147,0.081855,0.089779,-0.0598,27.9447
458864.3437,4334224.8856,7,Shadow-Noise,0.056587,0.078079,0.086053,0.092781,0.107030,0.0376,29.0389
458860.4776,4334220.7576,7,Shadow-Noise,0.072984,0.096784,0.115987,0.123297,0.140714,-0.0149,28.3375
458856.0447,4334220.7340,7,Shadow-Noise,0.086814,0.101276,0.104963,0.109299,0.122053,-0.0977,32.6302
458861.2273,4334221.9719,7,Shadow-Noise,0.059281,0.074323,0.078166,0.079392,0.089936,0.0917,27.6922
458861.9037,4334219.8273,7,Shadow-Noise,0.060463,0.075516,0.082178,0.087390,0.101259,3.3270,28.6742
458862.2105,4334224.8964,7,Shadow-Noise,0.059444,0.077038,0.082150,0.086231,0.096240,0.0378,29.2353
458862.7419,4334225.4186,7,Shadow-Noise,0.064030,0.081505,0.088563,0.090578,0.099565,0.0816,29.7263
458871.9975,4334221.1566,7,Shadow-Noise,0.062702,0.085414,0.086025,0.093882,0.116752,0.0002,34.5801
458859.5868,4334223.5967,7,Shadow-Noise,0.065341,0.080972,0.087854,0.090462,0.099440,0.0536,28.5900
458858.7968,4334218.7666,7,Shadow-Noise,0.051856,0.065973,0.070007,0.073827,0.080558,-0.0827,28.3234
458858.0570,4334221.5198,7,Shadow-Noise,0.060081,0.077749,0.084279,0.087767,0.104019,0.0365,28.8144
458858.1928,4334220.1170,7,Shadow-Noise,0.056897,0.072318,0.077621,0.080145,0.089999,-0.0170,27.8745
458862.7626,4334224.0450,7,Shadow-Noise,0.059790,0.076835,0.083597,0.083739,0.092539,0.0830,28.5619
458861.2156,4334220.3131,7,Shadow-Noise,0.053293,0.070110,0.073200,0.076059,0.087898,0.0872,28.3375
458860.8764,4334219.5316,7,Shadow-Noise,0.056988,0.071734,0.076365,0.081391,0.094170,-0.0384,28.3094
458860.8345,4334222.3522,7,Shadow-Noise,0.061883,0.076886,0.082096,0.082985,0.090187,0.0501,27.5519
458861.3372,4334224.1229,7,Shadow-Noise,0.070582,0.085820,0.088454,0.093186,0.101541,-0.0026,28.2813
458862.4179,4334221.2867,7,Shadow-Noise,0.054913,0.071074,0.073282,0.077711,0.084699,-0.0160,27.9727
458864.5994,4334224.5127,7,Shadow-Noise,0.061537,0.081429,0.087772,0.094693,0.111076,0.0798,28.7162
458867.9418,4334225.2023,7,Shadow-Noise,0.082210,0.114372,0.156019,0.165405,0.180390,-0.1464,34.6643
458862.1961,4334224.4089,7,Shadow-Noise,0.060827,0.079526,0.084634,0.088347,0.097119,0.1001,28.5619
458869.6147,4334223.3600,7,Shadow-Noise,0.063867,0.081454,0.088781,0.094664,0.108504,0.0531,31.0870
458860.6183,4334222.2455,7,Shadow-Noise,0.062374,0.076505,0.079613,0.082290,0.089309,0.1057,27.7903
458860.9063,4334223.5778,7,Shadow-Noise,0.065359,0.080135,0.083215,0.084956,0.091504,0.0521,28.1411
458860.8215,4334225.2818,7,Shadow-Noise,0.067197,0.086657,0.092929,0.097388,0.103956,0.0414,29.5018
458857.6349,4334220.0233,7,Shadow-Noise,0.059899,0.078003,0.085507,0.092056,0.098279,-0.0550,28.1411
458856.8102,4334217.8687,7,Shadow-Noise,0.082065,0.112671,0.128103,0.146220,0.180609,0.7216,31.5359
458862.0624,4334225.8291,7,Shadow-Noise,0.061428,0.075668,0.092438,0.097591,0.097401,0.0384,30.4838
458861.4912,4334224.1253,7,Shadow-Noise,0.064594,0.082749,0.086353,0.091708,0.101039,-0.0063,28.2813
458867.9103,4334222.6812,7,Shadow-Noise,0.056988,0.074703,0.079504,0.086173,0.104646,0.0333,29.4457
458866.6825,4334223.5452,7,Shadow-Noise,0.057443,0.074145,0.080486,0.085912,0.100004,0.0181,29.1651
458862.3099,4334226.0619,7,Shadow-Noise,0.057443,0.076023,0.084279,0.088289,0.093386,0.0800,30.9748
458859.0298,4334219.5565,7,Shadow-Noise,0.052238,0.066277,0.071535,0.075392,0.084510,-0.0100,27.9447
458866.4736,4334223.1931,7,Shadow-Noise,0.058334,0.076505,0.081768,0.087390,0.103642,6.8007,29.1651
458865.8786,4334224.3870,7,Shadow-Noise,0.056205,0.074145,0.075192,0.085883,0.108629,0.1012,28.4076
458857.3234,4334218.8866,7,Shadow-Noise,0.052092,0.068511,0.074728,0.076957,0.088211,-0.0178,28.3795
458859.3631,4334223.9362,7,Shadow-Noise,0.071837,0.090007,0.105018,0.104749,0.118948,0.0313,29.2914
458862.5199,4334226.3468,7,Shadow-Noise,0.061191,0.078764,0.087936,0.090404,0.097150,0.1117,31.3676
458856.7294,4334218.2616,7,Shadow-Noise,0.067961,0.091708,0.094485,0.100460,0.122241,1.8337,30.2594
458865.4538,4334224.9058,7,Shadow-Noise,0.055204,0.074703,0.076584,0.089854,0.113208,0.0397,27.9026
458860.5196,4334223.2030,7,Shadow-Noise,0.061373,0.077774,0.082314,0.086753,0.099722,0.0167,27.9587
458860.2618,4334225.4019,7,Shadow-Noise,0.071219,0.090236,0.098387,0.102953,0.109256,-0.0187,31.5219
458866.4425,4334225.7283,7,Shadow-Noise,0.057042,0.077368,0.082915,0.102228,0.150218,0.0411,30.5119
458856.4701,4334219.0190,7,Shadow-Noise,0.055241,0.068435,0.074128,0.076059,0.084542,-0.1985,28.8144
458868.9217,4334223.1676,7,Shadow-Noise,0.057643,0.075719,0.084006,0.089100,0.107782,-0.0755,30.5259
458858.7449,4334219.1259,7,Shadow-Noise,0.053548,0.067242,0.071044,0.075363,0.081907,-0.0351,27.9306
458860.0412,4334222.6038,7,Shadow-Noise,0.063230,0.078282,0.081687,0.084347,0.093073,0.0070,27.8465
458858.9909,4334219.8402,7,Shadow-Noise,0.056660,0.072495,0.079149,0.083217,0.094798,0.0096,27.9447
458859.4394,4334222.9065,7,Shadow-Noise,0.063867,0.078104,0.082669,0.084637,0.092853,-0.0066,28.8705
458863.6497,4334225.3764,7,Shadow-Noise,0.059153,0.076404,0.080677,0.085825,0.094954,0.0840,29.6000
458871.4810,4334222.6724,7,Shadow-Noise,0.057097,0.076429,0.086135,0.095621,0.113271,0.0071,33.5701
458862.7111,4334221.5356,7,Shadow-Noise,0.060791,0.073054,0.077075,0.082927,0.093574,-0.0253,28.3936
458857.8244,4334220.0033,7,Shadow-Noise,0.054767,0.070566,0.075492,0.079044,0.089403,-0.0115,27.9587
458864.1952,4334227.2616,7,Shadow-Noise,0.104394,0.155436,0.213433,0.225858,0.265919,-0.0831,35.8146
458858.7583,4334221.2359,7,Shadow-Noise,0.062611,0.079576,0.084606,0.088231,0.098624,0.0015,28.1130
458858.1135,4334218.5178,7,Shadow-Noise,0.051346,0.065643,0.069543,0.073335,0.081562,-0.0748,28.5339
458868.9477,4334224.4510,7,Shadow-Noise,0.060263,0.079449,0.085889,0.090607,0.106434,-0.0903,32.0129
458867.3030,4334224.2109,7,Shadow-Noise,0.061028,0.078282,0.086953,0.091621,0.107437,0.0396,29.9087
458857.6667,4334218.9000,7,Shadow-Noise,0.053184,0.067826,0.072409,0.076754,0.084479,-0.1862,28.3515
458872.7669,4334221.1094,7,Shadow-Noise,0.091582,0.127468,0.151271,0.180243,0.201247,-0.0754,36.2215
458855.7663,4334219.6512,7,Shadow-Noise,0.062320,0.075922,0.081195,0.087274,0.093574,-0.1531,29.5720
458860.9539,4334224.0090,7,Shadow-Noise,0.066851,0.080338,0.083951,0.084927,0.092006,0.0229,28.2393
458858.8529,4334220.5306,7,Shadow-Noise,0.075732,0.097976,0.129058,0.151031,0.169161,-0.0183,28.0990
458860.0758,4334220.4150,7,Shadow-Noise,0.053894,0.070135,0.075219,0.078493,0.087239,-0.0242,28.0288
458864.7682,4334226.8638,7,Shadow-Noise,0.059554,0.083104,0.091483,0.107474,0.130145,0.1449,32.4338
458862.1205,4334224.4169,7,Shadow-Noise,0.063994,0.082292,0.088781,0.092201,0.101321,0.1033,28.5619
458863.8104,4334227.3690,7,Shadow-Noise,0.064522,0.089068,0.105918,0.114429,0.135508,0.0084,34.5521
458859.0560,4334221.8658,7,Shadow-Noise,0.073020,0.095692,0.110148,0.118022,0.145199,-0.0631,28.9547
458860.7883,4334222.9446,7,Shadow-Noise,0.062265,0.077495,0.081687,0.084115,0.094578,0.0264,27.7483
458881.2654,4334209.1903,7,Shadow-Noise,0.047579,0.068993,0.091510,0.112980,0.146579,-0.2687,33.0370
458880.3243,4334209.5312,7,Shadow-Noise,0.059663,0.081023,0.132469,0.149176,0.185251,-0.1724,35.4218
458887.6044,4334207.8264,7,Shadow-Noise,0.058644,0.079018,0.119781,0.125238,0.163296,-0.1345,32.1392
458881.3671,4334209.0448,7,Shadow-Noise,0.046123,0.064298,0.084988,0.107821,0.148085,-0.2559,32.8266
458890.2253,4334208.1373,7,Shadow-Noise,0.045796,0.063232,0.072954,0.084579,0.116470,-0.0898,33.1071
458887.4995,4334207.3224,7,Shadow-Noise,0.050782,0.063359,0.078767,0.103358,0.132372,-0.1486,31.2554
458892.2175,4334209.7303,7,Shadow-Noise,0.077024,0.111605,0.132333,0.152712,0.197295,-0.1176,36.3617
458893.3667,4334209.0992,7,Shadow-Noise,0.065377,0.081327,0.097623,0.114342,0.141342,-0.0769,33.4719
458884.6449,4334208.6127,7,Shadow-Noise,0.070054,0.101377,0.123956,0.147582,0.199647,-0.0662,32.2935
458891.7358,4334208.7873,7,Shadow-Noise,0.058917,0.079576,0.098878,0.110227,0.135790,-0.0891,33.1071
458884.0647,4334209.2078,7,Shadow-Noise,0.054131,0.077038,0.104581,0.120457,0.163265,-0.0763,32.6722
458891.4144,4334209.2396,7,Shadow-Noise,0.116386,0.161451,0.269946,0.313697,0.347653,-0.0776,37.1473
458890.6901,4334207.4999,7,Shadow-Noise,0.042065,0.055415,0.064659,0.079826,0.108817,-0.0578,31.5921
458879.9886,4334208.8779,7,Shadow-Noise,0.049235,0.066607,0.085398,0.099736,0.144196,-0.0668,34.5661
458889.6856,4334207.8497,7,Shadow-Noise,0.060227,0.080236,0.120244,0.130571,0.172612,-0.1574,32.7144
458892.1176,4334208.9768,7,Shadow-Noise,0.054731,0.065541,0.079176,0.088434,0.109758,-0.1044,31.8025
458887.9189,4334207.5691,7,Shadow-Noise,0.046815,0.068663,0.075929,0.109734,0.147740,-0.1479,30.9748
458884.1270,4334239.8520,7,Shadow-Noise,0.067433,0.075008,0.082287,0.087709,0.109225,-0.0805,38.5642
458882.9522,4334239.1491,7,Shadow-Noise,0.081628,0.092368,0.103872,0.123471,0.140338,-0.1055,38.5502
458884.8355,4334239.7569,7,Shadow-Noise,0.064594,0.080972,0.092793,0.096809,0.123151,-0.1239,38.6343
458890.6094,4334241.9498,7,Shadow-Noise,0.057679,0.072978,0.077757,0.088607,0.114902,-0.1438,34.7765
458890.2681,4334241.7872,7,Shadow-Noise,0.053821,0.071455,0.074346,0.079305,0.102890,-0.1214,34.9589
459177.4157,4334255.1585,7,Shadow-Noise,0.066724,0.077241,0.083951,0.097968,0.116721,0.0125,31.8165
459177.1129,4334254.8727,7,Shadow-Noise,0.065304,0.077901,0.089327,0.107126,0.133689,-0.0574,31.3817
459177.7966,4334253.6303,7,Shadow-Noise,0.076350,0.089601,0.094539,0.111531,0.134943,-0.0986,30.6101
459177.1829,4334253.5007,7,Shadow-Noise,0.038498,0.050542,0.047713,0.061975,0.079241,-0.0776,31.3255
459178.0060,4334250.7828,7,Shadow-Noise,0.074076,0.086708,0.088427,0.105938,0.127102,0.0246,31.7043
459178.5236,4334250.0275,7,Shadow-Noise,0.071091,0.080693,0.086080,0.104402,0.125283,-0.0478,37.0351
459179.5366,4334263.7228,7,Shadow-Noise,0.057716,0.066252,0.066269,0.072552,0.082754,0.0318,27.3695
459173.7850,4334262.0433,7,Shadow-Noise,0.060991,0.069424,0.065505,0.074813,0.085859,0.0299,28.1832
459177.5098,4334263.4958,7,Shadow-Noise,0.047252,0.061608,0.054999,0.073798,0.089936,0.0106,28.0850
459183.2447,4334264.2540,7,Shadow-Noise,0.052547,0.060897,0.059993,0.069191,0.082064,-0.1270,27.2853
459174.1746,4334261.5121,7,Shadow-Noise,0.056533,0.064145,0.061739,0.075624,0.084887,0.0345,26.9907
459184.9542,4334262.6951,7,Shadow-Noise,0.057825,0.061024,0.062039,0.070408,0.077798,3.7806,31.0029
459182.3616,4334262.8916,7,Shadow-Noise,0.048180,0.050466,0.055845,0.061279,0.065692,-0.1802,27.4677
459182.7004,4334262.5733,7,Shadow-Noise,0.055750,0.059501,0.060156,0.065974,0.074693,-0.1089,29.3615
459173.0710,4334261.9969,7,Shadow-Noise,0.051364,0.064856,0.063786,0.079247,0.092163,-0.0129,31.1432
459187.3888,4334263.3906,7,Shadow-Noise,0.066523,0.069171,0.073309,0.079710,0.090344,-0.0916,35.8707
459176.3387,4334264.8207,7,Shadow-Noise,0.057534,0.069704,0.071508,0.080899,0.098687,-0.0165,36.2635
459184.6091,4334264.0221,7,Shadow-Noise,0.066669,0.068866,0.069871,0.073480,0.084197,0.0138,27.9727
459182.8490,4334265.6349,7,Shadow-Noise,0.068562,0.070820,0.071836,0.081391,0.088023,0.0741,31.4798
459185.7201,4334263.2735,7,Shadow-Noise,0.060372,0.062521,0.066105,0.072987,0.081123,0.0314,28.9828
459176.6216,4334264.4242,7,Shadow-Noise,0.059790,0.066328,0.066214,0.077827,0.090407,-0.0147,31.6762
459184.2447,4334264.0976,7,Shadow-Noise,0.068907,0.071226,0.071072,0.077595,0.083852,0.1121,28.0148
459173.4267,4334260.1948,7,Shadow-Noise,0.048871,0.062775,0.056964,0.078754,0.099785,-0.0010,28.4357
459174.2711,4334259.1383,7,Shadow-Noise,0.050436,0.060491,0.059420,0.071335,0.089434,-0.0924,28.3375
459183.9520,4334262.4947,7,Shadow-Noise,0.071346,0.070414,0.067360,0.076001,0.096052,5.2894,29.9087
459178.8081,4334263.2228,7,Shadow-Noise,0.057643,0.063003,0.064331,0.073219,0.082817,0.0220,28.6320
459182.8560,4334263.0870,7,Shadow-Noise,0.054895,0.058537,0.060811,0.065829,0.074882,-0.0674,27.4396
459178.5479,4334264.9995,7,Shadow-Noise,0.064867,0.071404,0.071645,0.083913,0.095456,0.0092,36.7966
459184.1317,4334264.3738,7,Shadow-Noise,0.075932,0.077749,0.077348,0.084057,0.087521,0.2788,27.8885
459176.1654,4334264.8786,7,Shadow-Noise,0.055022,0.074500,0.074946,0.093795,0.115372,-0.0184,37.3998
459182.7456,4334263.1406,7,Shadow-Noise,0.056078,0.058663,0.061794,0.067423,0.075634,-0.0878,27.1170
459183.2470,4334264.8841,7,Shadow-Noise,0.061646,0.063308,0.064632,0.070871,0.081280,-0.3833,27.3695
459178.4735,4334262.7360,7,Shadow-Noise,0.056223,0.059501,0.063213,0.071799,0.080308,-0.0082,28.5900
459187.6632,4334263.0460,7,Shadow-Noise,0.061828,0.065922,0.068698,0.076320,0.084636,-0.1390,34.7485
459179.9934,4334264.7885,7,Shadow-Noise,0.072274,0.074906,0.071808,0.086724,0.093543,0.3315,31.3676
459180.0400,4334262.8190,7,Shadow-Noise,0.087688,0.084322,0.084388,0.084927,0.089466,0.1271,27.4396
459179.5849,4334262.5129,7,Shadow-Noise,0.057916,0.060846,0.063540,0.068553,0.077955,0.0193,28.5900
459178.4483,4334264.4076,7,Shadow-Noise,0.059062,0.064526,0.064222,0.080957,0.094766,-0.0201,29.2493
459177.3241,4334264.1840,7,Shadow-Noise,0.053312,0.065541,0.063104,0.076320,0.090219,-0.0279,29.5299
459179.0456,4334262.8650,7,Shadow-Noise,0.063120,0.066227,0.067060,0.072552,0.081844,0.0636,28.3655
459181.9588,4334264.9789,7,Shadow-Noise,0.065541,0.067978,0.068889,0.073856,0.086580,-0.0197,27.8324
459177.5691,4334263.2236,7,Shadow-Noise,0.048853,0.061328,0.057400,0.075074,0.091316,-0.0007,28.2112
459173.7357,4334258.8643,7,Shadow-Noise,0.056351,0.065592,0.063185,0.077885,0.094484,-0.0214,27.9166
459182.4719,4334265.2400,7,Shadow-Noise,0.065850,0.067749,0.068179,0.076204,0.085326,0.0875,27.6781
459177.9096,4334264.7378,7,Shadow-Noise,0.059626,0.065491,0.068070,0.078232,0.091097,-0.0466,34.6924
459176.5041,4334263.2771,7,Shadow-Noise,0.050400,0.062953,0.055026,0.075479,0.095613,0.0195,28.0569
459181.4895,4334264.5843,7,Shadow-Noise,0.063594,0.067318,0.068698,0.074001,0.085545,-0.1641,27.8324
459179.1610,4334262.3776,7,Shadow-Noise,0.058080,0.059450,0.063595,0.071103,0.078143,0.0151,30.9327
459180.6228,4334263.6827,7,Shadow-Noise,0.059117,0.063511,0.062449,0.072929,0.083036,-0.4112,27.9727
459189.4080,4334262.9935,7,Shadow-Noise,0.068707,0.073384,0.075656,0.082464,0.091191,-0.0789,33.6542
459190.0593,4334262.8079,7,Shadow-Noise,0.109817,0.131554,0.121964,0.128600,0.156647,0.5396,36.5161
459235.2902,4334230.6297,7,Shadow-Noise,0.057625,0.068435,0.089709,0.116718,0.196229,-0.0408,40.9210
459235.7948,4334227.1433,7,Shadow-Noise,0.036915,0.045771,0.047413,0.083913,0.203599,2.9590,31.6903
459235.3366,4334228.9554,7,Shadow-Noise,0.038644,0.042573,0.048968,0.066293,0.124907,-0.0621,32.2654
459235.7574,4334228.7380,7,Shadow-Noise,0.039044,0.040390,0.047822,0.066293,0.127981,-0.0520,32.2935
459234.5836,4334227.9208,7,Shadow-Noise,0.042775,0.047420,0.059693,0.074175,0.134191,-0.0575,32.1392
459234.6078,4334230.4392,7,Shadow-Noise,0.052038,0.065161,0.088263,0.104749,0.180578,-0.0709,36.3477
459235.1453,4334226.6857,7,Shadow-Noise,0.043375,0.057141,0.061930,0.099968,0.216207,2.9987,32.6442
459234.8743,4334230.5072,7,Shadow-Noise,0.043994,0.050618,0.063076,0.078580,0.150751,-0.0493,35.3236
459234.7647,4334226.1883,7,Shadow-Noise,0.065195,0.098865,0.098496,0.194994,0.372368,3.1187,33.4298
459234.4477,4334228.2860,7,Shadow-Noise,0.041810,0.045365,0.057564,0.071219,0.124499,-0.0433,32.0269
459233.9900,4334228.1231,7,Shadow-Noise,0.046342,0.055872,0.066678,0.082116,0.151849,-0.0262,33.7805
